 Time [s],SuperCapV-Analog, Time [s],AC_Present-Digital, Time [s],BB_shutdown-Digital, Time [s],PIC3.3V-Digital
0.000000000000000, 4.947755813598633, 0.000000000000000, 1, 0.000000000000000, 1, 0.000000000000000, 1
0.100000000000000, 4.947755813598633, 22.507104859999998, 0, 35.087083800000002, 0, , 
0.200000000000000, 4.947755813598633, 27.510556980000000, 1, 53.612987500000003, 1, , 
0.300000000000000, 4.947755813598633, 52.598351479999998, 0, 53.796420519999998, 0, , 
0.400000000000000, 4.952791213989258, 53.548424099999998, 1, 56.263975279999997, 1, , 
0.500000000000000, 4.952791213989258, 165.981951619999990, 0, 179.811178280000007, 0, , 
0.600000000000000, 4.947755813598633, 174.682824479999994, 1, 197.085302460000008, 1, , 
0.700000000000000, 4.947755813598633, 196.070395600000012, 0, 197.266706040000003, 0, , 
0.800000000000000, 4.947755813598633, 197.020745620000014, 1, 199.736339060000006, 1, , 
0.900000000000000, 4.947755813598633, 310.650032699999997, 0, 340.641711380000004, 0, , 
1.000000000000000, 4.947755813598633, 317.981994980000024, 1, 341.753853820000018, 1, , 
1.100000000000000, 4.952791213989258, 340.739180739999995, 0, 341.935283159999983, 0, , 
1.200000000000000, 4.947755813598633, 341.689467060000027, 1, 344.404889280000020, 1, , 
1.300000000000000, 4.952791213989258, 450.798569059999977, 0, 464.967010420000008, 0, , 
1.400000000000000, 4.947755813598633, 456.327751960000001, 1, 481.903594399999974, 1, , 
1.500000000000000, 4.947755813598633, 480.888471499999980, 0, 482.084969179999973, 0, , 
1.600000000000000, 4.947755813598633, 481.839055920000021, 1, 484.554477959999986, 1, , 
1.700000000000000, 4.947755813598633, 591.802774399999976, 0, , , , 
1.800000000000000, 4.947755813598633, , , , , , 
1.900000000000000, 4.947755813598633, , , , , , 
2.000000000000000, 4.947755813598633, , , , , , 
2.100000000000000, 4.952791213989258, , , , , , 
2.200000000000000, 4.952791213989258, , , , , , 
2.300000000000000, 4.952791213989258, , , , , , 
2.400000000000000, 4.947755813598633, , , , , , 
2.500000000000000, 4.947755813598633, , , , , , 
2.600000000000000, 4.947755813598633, , , , , , 
2.700000000000000, 4.947755813598633, , , , , , 
2.800000000000000, 4.947755813598633, , , , , , 
2.900000000000000, 4.952791213989258, , , , , , 
3.000000000000000, 4.952791213989258, , , , , , 
3.100000000000000, 4.947755813598633, , , , , , 
3.200000000000000, 4.952791213989258, , , , , , 
3.300000000000000, 4.952791213989258, , , , , , 
3.400000000000000, 4.947755813598633, , , , , , 
3.500000000000000, 4.947755813598633, , , , , , 
3.600000000000000, 4.952791213989258, , , , , , 
3.700000000000000, 4.952791213989258, , , , , , 
3.800000000000000, 4.952791213989258, , , , , , 
3.900000000000000, 4.952791213989258, , , , , , 
4.000000000000000, 4.952791213989258, , , , , , 
4.100000000000000, 4.947755813598633, , , , , , 
4.200000000000000, 4.947755813598633, , , , , , 
4.300000000000000, 4.952791213989258, , , , , , 
4.400000000000000, 4.947755813598633, , , , , , 
4.500000000000000, 4.947755813598633, , , , , , 
4.600000000000000, 4.952791213989258, , , , , , 
4.700000000000000, 4.947755813598633, , , , , , 
4.800000000000000, 4.947755813598633, , , , , , 
4.900000000000000, 4.952791213989258, , , , , , 
5.000000000000000, 4.952791213989258, , , , , , 
5.100000000000000, 4.947755813598633, , , , , , 
5.200000000000000, 4.947755813598633, , , , , , 
5.300000000000000, 4.947755813598633, , , , , , 
5.400000000000000, 4.947755813598633, , , , , , 
5.500000000000000, 4.947755813598633, , , , , , 
5.600000000000000, 4.952791213989258, , , , , , 
5.700000000000000, 4.952791213989258, , , , , , 
5.800000000000000, 4.952791213989258, , , , , , 
5.900000000000000, 4.952791213989258, , , , , , 
6.000000000000000, 4.947755813598633, , , , , , 
6.100000000000000, 4.947755813598633, , , , , , 
6.200000000000000, 4.952791213989258, , , , , , 
6.300000000000000, 4.947755813598633, , , , , , 
6.400000000000000, 4.947755813598633, , , , , , 
6.500000000000000, 4.947755813598633, , , , , , 
6.600000000000000, 4.947755813598633, , , , , , 
6.700000000000000, 4.952791213989258, , , , , , 
6.800000000000000, 4.952791213989258, , , , , , 
6.900000000000000, 4.947755813598633, , , , , , 
7.000000000000000, 4.947755813598633, , , , , , 
7.100000000000000, 4.947755813598633, , , , , , 
7.200000000000000, 4.947755813598633, , , , , , 
7.300000000000000, 4.947755813598633, , , , , , 
7.400000000000000, 4.952791213989258, , , , , , 
7.500000000000000, 4.947755813598633, , , , , , 
7.600000000000000, 4.947755813598633, , , , , , 
7.700000000000000, 4.947755813598633, , , , , , 
7.800000000000000, 4.947755813598633, , , , , , 
7.900000000000000, 4.947755813598633, , , , , , 
8.000000000000000, 4.947755813598633, , , , , , 
8.100000000000000, 4.947755813598633, , , , , , 
8.199999999999999, 4.947755813598633, , , , , , 
8.300000000000001, 4.947755813598633, , , , , , 
8.400000000000000, 4.947755813598633, , , , , , 
8.500000000000000, 4.947755813598633, , , , , , 
8.600000000000000, 4.947755813598633, , , , , , 
8.699999999999999, 4.947755813598633, , , , , , 
8.800000000000001, 4.947755813598633, , , , , , 
8.900000000000000, 4.952791213989258, , , , , , 
9.000000000000000, 4.947755813598633, , , , , , 
9.100000000000000, 4.947755813598633, , , , , , 
9.199999999999999, 4.947755813598633, , , , , , 
9.300000000000001, 4.952791213989258, , , , , , 
9.400000000000000, 4.947755813598633, , , , , , 
9.500000000000000, 4.947755813598633, , , , , , 
9.600000000000000, 4.947755813598633, , , , , , 
9.699999999999999, 4.947755813598633, , , , , , 
9.800000000000001, 4.947755813598633, , , , , , 
9.900000000000000, 4.947755813598633, , , , , , 
10.000000000000000, 4.952791213989258, , , , , , 
10.100000000000000, 4.947755813598633, , , , , , 
10.199999999999999, 4.947755813598633, , , , , , 
10.300000000000001, 4.947755813598633, , , , , , 
10.400000000000000, 4.947755813598633, , , , , , 
10.500000000000000, 4.952791213989258, , , , , , 
10.600000000000000, 4.947755813598633, , , , , , 
10.699999999999999, 4.952791213989258, , , , , , 
10.800000000000001, 4.947755813598633, , , , , , 
10.900000000000000, 4.947755813598633, , , , , , 
11.000000000000000, 4.947755813598633, , , , , , 
11.100000000000000, 4.947755813598633, , , , , , 
11.199999999999999, 4.952791213989258, , , , , , 
11.300000000000001, 4.947755813598633, , , , , , 
11.400000000000000, 4.952791213989258, , , , , , 
11.500000000000000, 4.947755813598633, , , , , , 
11.600000000000000, 4.952791213989258, , , , , , 
11.699999999999999, 4.947755813598633, , , , , , 
11.800000000000001, 4.947755813598633, , , , , , 
11.900000000000000, 4.947755813598633, , , , , , 
12.000000000000000, 4.947755813598633, , , , , , 
12.100000000000000, 4.947755813598633, , , , , , 
12.199999999999999, 4.947755813598633, , , , , , 
12.300000000000001, 4.947755813598633, , , , , , 
12.400000000000000, 4.947755813598633, , , , , , 
12.500000000000000, 4.947755813598633, , , , , , 
12.600000000000000, 4.947755813598633, , , , , , 
12.699999999999999, 4.947755813598633, , , , , , 
12.800000000000001, 4.947755813598633, , , , , , 
12.900000000000000, 4.947755813598633, , , , , , 
13.000000000000000, 4.947755813598633, , , , , , 
13.100000000000000, 4.952791213989258, , , , , , 
13.199999999999999, 4.952791213989258, , , , , , 
13.300000000000001, 4.947755813598633, , , , , , 
13.400000000000000, 4.947755813598633, , , , , , 
13.500000000000000, 4.952791213989258, , , , , , 
13.600000000000000, 4.947755813598633, , , , , , 
13.699999999999999, 4.947755813598633, , , , , , 
13.800000000000001, 4.947755813598633, , , , , , 
13.900000000000000, 4.952791213989258, , , , , , 
14.000000000000000, 4.952791213989258, , , , , , 
14.100000000000000, 4.952791213989258, , , , , , 
14.199999999999999, 4.947755813598633, , , , , , 
14.300000000000001, 4.952791213989258, , , , , , 
14.400000000000000, 4.947755813598633, , , , , , 
14.500000000000000, 4.947755813598633, , , , , , 
14.600000000000000, 4.947755813598633, , , , , , 
14.699999999999999, 4.952791213989258, , , , , , 
14.800000000000001, 4.947755813598633, , , , , , 
14.900000000000000, 4.947755813598633, , , , , , 
15.000000000000000, 4.952791213989258, , , , , , 
15.100000000000000, 4.947755813598633, , , , , , 
15.199999999999999, 4.947755813598633, , , , , , 
15.300000000000001, 4.947755813598633, , , , , , 
15.400000000000000, 4.952791213989258, , , , , , 
15.500000000000000, 4.952791213989258, , , , , , 
15.600000000000000, 4.947755813598633, , , , , , 
15.699999999999999, 4.952791213989258, , , , , , 
15.800000000000001, 4.952791213989258, , , , , , 
15.900000000000000, 4.952791213989258, , , , , , 
16.000000000000000, 4.947755813598633, , , , , , 
16.100000000000001, 4.947755813598633, , , , , , 
16.199999999999999, 4.947755813598633, , , , , , 
16.300000000000001, 4.947755813598633, , , , , , 
16.399999999999999, 4.952791213989258, , , , , , 
16.500000000000000, 4.947755813598633, , , , , , 
16.600000000000001, 4.947755813598633, , , , , , 
16.699999999999999, 4.947755813598633, , , , , , 
16.800000000000001, 4.947755813598633, , , , , , 
16.899999999999999, 4.947755813598633, , , , , , 
17.000000000000000, 4.947755813598633, , , , , , 
17.100000000000001, 4.947755813598633, , , , , , 
17.199999999999999, 4.947755813598633, , , , , , 
17.300000000000001, 4.947755813598633, , , , , , 
17.399999999999999, 4.952791213989258, , , , , , 
17.500000000000000, 4.952791213989258, , , , , , 
17.600000000000001, 4.952791213989258, , , , , , 
17.699999999999999, 4.947755813598633, , , , , , 
17.800000000000001, 4.952791213989258, , , , , , 
17.899999999999999, 4.947755813598633, , , , , , 
18.000000000000000, 4.947755813598633, , , , , , 
18.100000000000001, 4.947755813598633, , , , , , 
18.199999999999999, 4.952791213989258, , , , , , 
18.300000000000001, 4.947755813598633, , , , , , 
18.399999999999999, 4.947755813598633, , , , , , 
18.500000000000000, 4.947755813598633, , , , , , 
18.600000000000001, 4.947755813598633, , , , , , 
18.699999999999999, 4.952791213989258, , , , , , 
18.800000000000001, 4.952791213989258, , , , , , 
18.899999999999999, 4.952791213989258, , , , , , 
19.000000000000000, 4.947755813598633, , , , , , 
19.100000000000001, 4.952791213989258, , , , , , 
19.199999999999999, 4.947755813598633, , , , , , 
19.300000000000001, 4.947755813598633, , , , , , 
19.399999999999999, 4.947755813598633, , , , , , 
19.500000000000000, 4.952791213989258, , , , , , 
19.600000000000001, 4.947755813598633, , , , , , 
19.699999999999999, 4.947755813598633, , , , , , 
19.800000000000001, 4.947755813598633, , , , , , 
19.899999999999999, 4.947755813598633, , , , , , 
20.000000000000000, 4.952791213989258, , , , , , 
20.100000000000001, 4.947755813598633, , , , , , 
20.199999999999999, 4.952791213989258, , , , , , 
20.300000000000001, 4.947755813598633, , , , , , 
20.399999999999999, 4.947755813598633, , , , , , 
20.500000000000000, 4.952791213989258, , , , , , 
20.600000000000001, 4.947755813598633, , , , , , 
20.699999999999999, 4.947755813598633, , , , , , 
20.800000000000001, 4.952791213989258, , , , , , 
20.899999999999999, 4.952791213989258, , , , , , 
21.000000000000000, 4.952791213989258, , , , , , 
21.100000000000001, 4.952791213989258, , , , , , 
21.199999999999999, 4.947755813598633, , , , , , 
21.300000000000001, 4.952791213989258, , , , , , 
21.399999999999999, 4.947755813598633, , , , , , 
21.500000000000000, 4.947755813598633, , , , , , 
21.600000000000001, 4.947755813598633, , , , , , 
21.699999999999999, 4.947755813598633, , , , , , 
21.800000000000001, 4.947755813598633, , , , , , 
21.899999999999999, 4.952791213989258, , , , , , 
22.000000000000000, 4.952791213989258, , , , , , 
22.100000000000001, 4.952791213989258, , , , , , 
22.199999999999999, 4.947755813598633, , , , , , 
22.300000000000001, 4.947755813598633, , , , , , 
22.399999999999999, 4.947755813598633, , , , , , 
22.500000000000000, 4.952791213989258, , , , , , 
22.600000000000001, 4.947755813598633, , , , , , 
22.699999999999999, 4.947755813598633, , , , , , 
22.800000000000001, 4.947755813598633, , , , , , 
22.899999999999999, 4.952791213989258, , , , , , 
23.000000000000000, 4.947755813598633, , , , , , 
23.100000000000001, 4.947755813598633, , , , , , 
23.199999999999999, 4.952791213989258, , , , , , 
23.300000000000001, 4.947755813598633, , , , , , 
23.399999999999999, 4.947755813598633, , , , , , 
23.500000000000000, 4.947755813598633, , , , , , 
23.600000000000001, 4.947755813598633, , , , , , 
23.699999999999999, 4.947755813598633, , , , , , 
23.800000000000001, 4.947755813598633, , , , , , 
